DesviacionEstandar,Uniformidad,Entropia,SIFT_0,SIFT_1,SIFT_2,SIFT_3,SIFT_4,SIFT_5,SIFT_6,SIFT_7,SIFT_8,SIFT_9,SIFT_10,SIFT_11,SIFT_12,SIFT_13,SIFT_14,SIFT_15,SIFT_16,SIFT_17,SIFT_18,SIFT_19,SIFT_20,SIFT_21,SIFT_22,SIFT_23,SIFT_24,SIFT_25,SIFT_26,SIFT_27,SIFT_28,SIFT_29,SIFT_30,SIFT_31,SIFT_32,SIFT_33,SIFT_34,SIFT_35,SIFT_36,SIFT_37,SIFT_38,SIFT_39,SIFT_40,SIFT_41,SIFT_42,SIFT_43,SIFT_44,SIFT_45,SIFT_46,SIFT_47,SIFT_48,SIFT_49,SIFT_50,SIFT_51,SIFT_52,SIFT_53,SIFT_54,SIFT_55,SIFT_56,SIFT_57,SIFT_58,SIFT_59,SIFT_60,SIFT_61,SIFT_62,SIFT_63,SIFT_64,SIFT_65,SIFT_66,SIFT_67,SIFT_68,SIFT_69,SIFT_70,SIFT_71,SIFT_72,SIFT_73,SIFT_74,SIFT_75,SIFT_76,SIFT_77,SIFT_78,SIFT_79,SIFT_80,SIFT_81,SIFT_82,SIFT_83,SIFT_84,SIFT_85,SIFT_86,SIFT_87,SIFT_88,SIFT_89,SIFT_90,SIFT_91,SIFT_92,SIFT_93,SIFT_94,SIFT_95,SIFT_96,SIFT_97,SIFT_98,SIFT_99,SIFT_100,SIFT_101,SIFT_102,SIFT_103,SIFT_104,SIFT_105,SIFT_106,SIFT_107,SIFT_108,SIFT_109,SIFT_110,SIFT_111,SIFT_112,SIFT_113,SIFT_114,SIFT_115,SIFT_116,SIFT_117,SIFT_118,SIFT_119,SIFT_120,SIFT_121,SIFT_122,SIFT_123,SIFT_124,SIFT_125,SIFT_126,SIFT_127,Clase
0.000647654,0.02750468,11.93713465,1,0,0,0,0,0,0,0,180,13,0,0,0,0,0,0,182,44,0,0,0,0,0,13,47,18,7,2,1,0,1,15,0,0,0,0,0,0,2,5,154,14,0,0,0,0,16,63,182,88,0,0,0,0,3,87,63,60,4,18,13,0,1,20,25,0,0,0,0,0,9,69,44,0,0,0,0,0,115,182,100,2,0,0,0,0,50,182,15,4,0,4,38,4,9,47,13,0,0,0,0,0,0,11,13,0,0,0,0,0,6,46,1,0,0,0,0,0,4,23,0,0,0,0,2,0,0,1,4
0.00202845,0.269670247,7.276104949,43,0,0,0,0,0,0,11,142,0,0,14,63,14,5,59,3,0,0,38,121,27,2,4,0,0,0,3,2,1,0,0,89,1,0,0,0,0,0,4,180,2,0,2,20,103,56,92,18,0,0,3,48,180,46,18,0,0,0,0,4,48,0,0,86,0,0,0,0,0,0,26,180,57,0,0,0,26,13,43,77,30,0,0,12,180,18,11,0,0,0,0,2,32,0,0,48,2,0,0,0,0,0,80,117,27,0,0,0,0,0,42,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.001652984,0.179082982,8.641201812,75,12,0,0,0,0,0,0,173,28,0,0,88,29,2,4,2,0,0,0,138,70,2,1,0,0,0,0,2,6,1,0,78,9,0,0,0,0,0,0,173,19,0,0,16,67,27,40,25,0,0,0,30,173,81,16,0,0,0,0,0,46,15,0,62,5,0,0,0,0,0,4,173,39,0,0,0,10,8,49,102,5,0,0,0,116,39,25,0,0,0,0,0,12,4,0,48,8,0,0,0,0,0,9,173,70,1,0,0,0,0,70,50,8,0,0,0,0,1,18,0,0,0,0,0,0,0,0,4
0.002765095,0.501087248,4.910748608,0,0,0,0,0,0,0,0,96,1,0,0,0,0,0,24,141,8,3,14,44,2,1,97,15,1,2,29,141,29,11,12,0,0,0,0,0,0,0,0,141,22,0,0,0,0,0,10,141,109,33,66,21,4,2,25,22,47,34,106,46,10,7,7,1,0,0,0,0,0,0,0,141,7,0,0,0,0,0,20,141,23,4,8,27,64,21,91,4,22,8,13,48,99,33,13,0,0,0,0,0,0,0,0,108,25,0,0,0,0,0,1,141,108,5,11,20,29,3,12,14,23,14,35,39,60,28,18,4
0.002045711,0.274279102,7.448587618,2,21,18,0,1,29,130,6,0,6,17,0,0,29,138,1,1,2,1,0,0,37,138,1,1,0,0,0,0,28,121,3,2,81,132,0,0,2,21,3,20,111,138,0,0,8,59,1,91,99,17,0,0,34,116,11,4,0,0,0,0,83,120,3,0,4,15,0,0,0,0,0,107,30,22,0,0,0,0,9,138,31,1,0,0,5,6,45,15,0,0,0,0,57,24,8,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,12,138,10,1,0,0,0,0,23,12,7,5,0,0,10,3,1,4
0.000182097,0.002188378,12.96212688,61,5,0,0,0,0,0,23,7,2,0,0,1,11,14,2,0,0,0,0,0,3,17,5,1,0,0,0,0,0,0,2,124,22,0,0,0,0,3,59,122,11,0,0,1,24,97,58,9,0,0,0,0,80,124,31,92,6,1,0,0,16,15,35,78,20,0,0,0,0,5,64,124,32,0,0,0,3,9,43,68,8,0,2,30,124,43,34,48,33,48,49,45,52,6,8,51,44,12,2,0,0,0,8,124,124,15,1,0,0,0,16,124,53,15,28,124,58,22,57,0,1,23,124,124,24,1,0,4
0.002563703,0.430755514,5.560874943,38,0,0,0,0,0,0,3,156,7,1,0,0,0,0,23,81,26,28,41,2,0,0,6,7,7,87,156,2,0,0,3,58,3,0,0,0,0,0,4,156,52,9,7,8,3,0,47,51,17,25,156,105,6,0,14,0,0,22,156,31,0,0,0,21,14,0,0,0,0,0,0,100,156,93,15,3,0,0,2,9,47,128,156,68,0,0,1,0,0,1,61,21,0,0,0,0,1,0,0,0,0,0,0,0,15,19,1,0,0,0,0,0,4,28,15,0,0,0,0,0,0,0,3,0,0,0,0,4
0.003119817,0.63789388,3.595027261,1,0,0,0,0,0,0,0,122,8,0,0,0,0,0,0,162,28,0,0,1,4,1,5,29,5,0,6,83,65,2,2,1,0,0,0,0,0,0,0,135,7,0,0,0,0,0,2,162,33,1,1,1,0,0,7,48,9,2,30,138,8,0,2,1,0,0,0,0,0,0,0,125,10,0,0,0,0,0,8,162,48,0,0,1,1,0,19,50,10,0,3,148,22,0,4,0,0,0,0,0,0,0,0,43,27,0,0,0,0,0,0,162,159,0,0,0,0,0,0,48,50,2,8,105,2,0,0,4
0.000495592,0.016111671,12.39186711,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,7,0,0,0,0,0,0,2,4,0,0,0,2,1,0,1,61,1,0,0,0,0,0,0,190,5,0,0,0,0,0,19,139,1,0,0,0,0,0,58,74,0,0,0,13,21,4,27,75,3,0,0,0,0,0,0,190,21,0,0,0,0,0,8,190,3,0,0,0,0,0,52,131,1,0,0,5,19,8,44,52,2,0,0,0,0,0,0,190,20,0,0,0,0,0,3,190,15,2,1,0,0,0,18,113,50,2,1,2,4,1,9,4
0.00215982,0.30572913,7.055084307,40,0,0,0,0,0,0,5,147,0,0,0,9,25,11,81,17,5,1,1,99,88,10,20,9,12,1,3,49,21,1,1,73,4,0,0,0,0,0,8,147,49,8,5,29,24,8,108,34,10,9,20,147,114,9,26,30,3,0,1,49,34,4,7,32,19,0,0,0,0,0,0,147,147,127,15,9,1,0,3,10,71,147,83,103,17,2,1,10,20,41,13,29,15,10,7,0,2,0,0,0,0,0,0,0,25,32,0,0,0,0,0,0,39,80,1,0,0,0,0,0,33,76,12,1,0,0,0,4
0.00231116,0.350073339,6.34488646,35,0,0,0,0,0,0,5,153,0,0,1,3,2,1,69,42,0,0,68,149,8,2,21,0,0,0,81,112,0,0,0,63,1,0,0,0,0,0,1,153,17,5,20,21,0,0,18,46,5,5,153,153,1,0,4,0,0,0,65,61,0,0,0,56,1,0,0,0,0,0,17,153,42,36,93,20,0,0,23,10,9,34,153,94,0,0,0,0,0,0,14,14,0,0,0,21,0,0,7,3,0,17,84,35,1,2,105,45,0,1,37,0,0,2,47,19,0,0,0,0,0,0,1,0,0,0,0,4
0.002146479,0.301964005,6.95203833,1,39,47,32,46,1,0,0,61,138,17,10,13,0,0,0,34,146,11,0,0,0,0,0,0,7,3,0,0,0,0,0,0,110,146,13,2,0,0,0,30,142,146,18,2,0,0,0,127,146,20,0,0,0,0,2,5,9,1,0,0,0,0,0,0,13,45,0,0,0,0,0,144,36,50,0,0,0,0,12,146,33,2,0,0,0,0,49,8,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,146,0,0,0,0,0,0,14,146,7,0,0,0,0,0,25,3,0,0,0,0,0,0,0,4
0.001712955,0.192311963,8.517598778,16,1,0,0,0,0,0,2,136,61,4,0,1,0,2,77,105,42,20,56,105,40,16,54,1,0,1,38,69,41,6,1,6,4,0,0,0,0,0,0,136,136,10,0,0,0,0,2,92,136,64,78,28,12,18,26,1,1,3,45,25,20,38,15,0,0,0,0,0,0,0,0,136,36,0,0,0,0,0,10,136,84,12,19,23,22,29,85,5,4,12,83,69,34,24,10,0,0,0,0,0,0,0,0,48,41,0,0,0,0,0,0,114,136,38,26,7,1,3,12,14,15,19,65,27,19,19,12,4
0.001817384,0.216473102,8.075272438,0,0,0,0,0,0,0,0,40,1,0,0,0,0,2,42,69,2,0,0,0,2,110,151,8,0,0,0,12,44,143,59,1,0,0,0,0,0,0,0,151,11,0,0,0,0,0,13,151,29,0,0,3,2,14,74,31,3,0,22,120,35,23,13,1,0,0,0,0,0,0,0,151,13,0,0,0,0,0,4,151,76,16,12,5,0,0,31,21,10,14,104,128,0,0,5,0,0,0,0,0,0,0,0,40,38,0,0,0,0,0,0,83,151,42,6,0,0,0,0,13,44,35,50,49,2,0,0,4
0.001614947,0.170936671,8.746284092,0,6,44,112,42,0,0,0,4,65,128,49,4,0,0,1,1,15,90,117,4,3,1,1,6,9,29,45,14,8,3,1,8,34,133,109,5,0,0,0,115,60,48,27,1,3,9,27,19,6,12,17,8,75,46,19,17,11,13,8,9,30,15,6,79,64,97,6,0,0,0,7,133,42,7,0,0,0,2,59,59,2,0,0,8,67,35,40,0,1,6,10,76,101,9,0,133,15,6,0,0,0,0,52,133,1,0,0,0,0,1,102,41,0,0,17,32,18,17,58,0,0,9,46,71,51,4,0,4
0.000489154,0.015696143,13.18769936,2,6,1,0,6,18,11,2,2,7,3,4,19,57,42,2,2,14,23,4,0,17,96,32,1,1,11,12,2,2,103,75,3,5,1,0,1,12,14,7,27,8,5,10,30,86,43,16,124,28,17,15,6,13,114,124,7,7,30,82,37,15,108,55,0,0,0,0,1,8,3,0,10,1,0,0,15,118,124,15,65,33,59,61,59,124,88,22,33,19,102,124,20,18,11,32,0,0,0,0,0,0,0,0,0,0,0,0,1,26,43,4,0,0,1,5,66,124,64,2,35,3,2,6,25,124,41,62,4
0.00182658,0.218669268,8.314829828,1,0,0,0,152,81,0,0,102,28,1,1,129,66,0,1,153,68,1,4,4,1,2,2,14,5,1,42,37,3,4,1,3,4,1,4,124,77,0,0,91,11,0,0,153,128,1,3,153,44,0,2,20,9,1,5,30,4,0,11,51,25,4,2,7,4,1,12,85,15,0,0,39,1,0,1,153,105,4,11,153,11,0,0,13,18,3,18,20,2,0,0,6,15,1,1,4,0,0,0,14,5,0,1,1,0,0,0,17,14,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4
0.00203578,0.27162271,7.341094421,0,2,11,3,0,41,87,5,2,5,2,0,0,36,142,11,3,0,0,0,0,2,142,27,0,0,0,0,0,10,142,4,3,23,53,19,1,4,6,1,54,83,17,0,0,4,41,15,142,26,0,0,0,0,122,88,19,0,0,0,1,14,142,46,21,16,8,10,9,0,0,0,135,28,1,0,0,0,0,13,142,32,0,0,0,0,0,18,66,8,0,1,8,7,8,20,16,14,2,5,10,0,0,0,59,70,2,0,0,0,0,2,142,142,4,0,0,0,0,1,33,84,56,8,3,2,0,1,4
0.001714385,0.192633218,8.967423813,31,2,0,0,0,0,0,3,178,24,0,0,0,0,0,40,124,17,2,2,7,0,0,19,1,1,1,7,48,9,6,1,39,2,0,0,0,0,0,3,178,18,0,0,0,0,0,25,168,19,2,1,2,0,0,5,1,2,2,3,28,10,7,1,38,3,0,0,0,0,0,10,178,36,0,0,0,0,0,36,164,20,3,3,1,0,0,5,1,4,12,25,16,1,0,0,47,0,0,0,0,0,0,59,178,2,0,0,0,0,0,178,93,3,1,7,5,0,0,20,0,0,5,30,27,1,0,0,4
0.001504819,0.148420305,9.44204733,9,27,2,9,88,13,0,0,152,152,4,0,1,0,1,5,143,59,0,0,1,21,57,26,1,0,0,0,3,58,126,3,4,3,0,9,104,9,0,0,152,125,0,0,2,0,0,5,152,133,0,1,0,1,13,27,27,2,13,19,2,9,60,11,1,0,0,7,30,0,0,0,147,6,0,0,1,0,0,31,152,8,0,5,8,0,0,91,18,0,17,77,29,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0,0,1,2,0,0,4,0,0,0,10,9,0,0,0,4
0.001181976,0.091573449,10.33200472,2,6,140,140,0,0,0,6,7,50,140,97,89,2,0,0,1,4,6,22,140,33,0,0,0,0,0,0,76,40,0,0,22,16,117,140,7,3,1,2,140,85,65,23,23,12,2,10,28,5,3,5,140,94,2,5,0,0,0,0,39,19,0,0,24,1,2,24,12,49,59,17,140,15,0,1,2,10,17,41,53,7,0,0,24,57,3,5,0,0,0,0,2,4,0,0,1,0,0,0,0,66,110,5,41,9,0,0,0,15,38,19,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.002038808,0.272431121,7.681888535,4,3,3,9,40,14,9,7,36,44,44,19,43,7,0,4,76,80,48,58,19,30,13,22,0,3,17,128,40,45,4,0,0,0,0,4,87,36,8,1,88,3,0,1,66,49,5,20,128,25,0,3,10,118,67,117,10,3,0,4,23,128,34,10,0,0,0,2,30,99,128,5,37,7,0,0,9,128,126,7,128,81,0,0,0,30,13,15,10,6,0,0,1,24,5,3,9,6,0,1,6,40,128,34,1,1,0,0,0,83,92,6,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,4
0.001609912,0.169872554,8.850608214,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,7,16,10,21,17,4,0,0,0,0,1,18,170,119,0,0,22,3,0,0,4,8,0,3,170,47,2,1,0,1,0,13,86,35,33,79,4,0,0,1,2,6,23,48,65,56,0,0,65,1,0,4,170,68,1,13,170,6,1,2,15,7,2,70,67,6,10,47,33,23,3,11,30,12,11,12,6,11,3,8,67,0,0,18,170,10,1,14,170,3,0,1,16,6,4,89,29,1,0,5,45,53,7,20,9,10,5,3,15,10,2,3,4
0.001863405,0.227574453,8.287967434,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,49,0,0,0,0,0,0,1,164,8,0,0,0,0,0,27,151,36,39,7,0,0,0,22,7,10,68,65,12,0,0,0,80,0,0,0,0,0,3,4,164,23,1,0,0,0,0,25,114,57,68,14,0,2,19,38,9,15,73,36,3,20,39,7,27,0,0,0,0,0,164,52,164,0,0,0,0,0,75,164,52,1,0,0,1,3,33,164,1,1,0,1,31,71,52,30,4
0.001665466,0.181797553,8.691007918,2,0,0,0,26,44,14,6,125,40,0,0,7,19,20,25,126,123,2,1,33,34,0,1,5,7,1,1,133,133,0,0,25,8,0,0,1,23,42,42,37,21,1,0,23,112,57,21,133,70,0,0,7,15,2,17,41,5,0,0,75,133,5,11,133,10,0,0,0,12,24,133,26,1,0,0,64,133,48,60,119,11,0,0,16,39,2,11,16,1,0,0,1,4,1,3,126,3,0,0,0,2,1,60,11,0,0,0,8,24,3,11,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4
0.002319333,0.352553577,6.468212101,3,0,0,0,0,0,0,3,102,0,0,0,0,0,0,126,84,2,4,55,42,5,3,138,8,1,19,73,24,2,6,12,26,0,0,0,0,0,0,7,141,9,0,2,3,7,6,141,68,5,2,38,88,109,27,69,6,2,4,17,29,47,55,10,34,4,0,0,0,0,0,1,141,100,4,8,4,2,1,15,75,42,24,102,72,55,12,9,2,19,41,32,30,33,30,10,11,3,0,0,0,0,0,0,141,89,1,0,1,2,2,4,100,58,12,27,33,87,22,11,4,12,22,23,21,39,32,22,4
0.003427897,0.770094478,2.217953235,1,0,0,0,0,0,0,1,55,0,0,0,0,0,0,94,132,0,0,0,0,0,8,145,11,0,0,0,0,9,43,62,18,1,0,0,0,0,0,6,145,5,0,0,0,0,0,145,108,1,0,0,0,0,5,145,4,0,0,0,2,9,39,95,24,6,0,0,0,0,0,1,145,91,0,0,0,0,0,22,145,52,0,0,0,0,0,69,19,10,7,2,6,4,5,37,5,2,0,0,0,0,0,0,145,84,0,0,0,0,0,0,145,93,1,0,0,0,0,1,6,13,6,0,0,0,0,0,4
0.001863016,0.22747943,7.953143171,40,10,0,0,0,0,0,0,139,36,0,0,0,1,2,32,86,64,50,4,3,23,18,33,39,22,90,10,2,21,14,11,58,2,0,0,0,0,0,4,139,25,2,3,8,14,14,102,37,30,65,28,122,55,17,32,0,19,139,15,14,1,0,0,39,11,0,0,0,0,0,0,139,139,19,11,6,2,1,7,32,66,32,76,139,25,4,3,2,12,18,10,29,13,4,5,6,4,0,0,0,0,0,0,126,95,2,0,0,0,0,1,110,59,3,4,11,48,39,18,5,0,0,0,3,97,51,14,4
0.001873971,0.230162412,8.302925648,0,0,0,0,0,0,0,0,36,1,0,0,0,0,4,42,59,2,0,0,0,0,123,149,45,3,0,0,1,2,134,149,0,0,0,0,0,0,2,1,132,18,0,0,0,0,16,56,149,49,0,0,0,0,25,149,44,3,0,1,14,7,38,44,0,0,0,0,0,0,9,6,24,1,0,0,0,0,149,149,149,6,1,1,0,0,45,149,29,1,4,21,20,1,0,14,0,0,0,0,0,0,1,1,10,4,0,0,0,0,33,52,18,12,9,11,0,0,9,42,1,1,16,50,11,0,0,1,4
0.000270575,0.004813214,12.9486727,78,16,1,1,0,0,0,11,169,14,0,0,16,4,0,32,40,0,0,1,169,36,0,7,0,0,0,0,25,8,0,0,109,16,0,0,0,0,0,3,169,17,0,1,15,8,1,32,60,2,0,3,141,74,2,11,0,0,0,0,8,8,0,0,102,9,0,0,0,0,0,13,169,48,2,8,9,2,1,38,48,15,3,30,64,13,2,6,0,0,0,0,1,1,0,0,91,1,0,0,0,0,0,51,169,3,0,1,2,11,20,169,16,1,0,3,8,29,27,24,0,0,0,0,0,0,0,0,4
0.001767636,0.204784911,8.480264742,42,1,0,0,0,0,0,0,158,20,0,0,0,0,0,11,158,16,1,0,0,0,0,61,142,4,0,0,0,0,1,49,56,0,0,0,0,0,0,2,158,10,0,0,0,0,0,45,158,43,4,0,0,0,0,66,158,22,0,0,0,0,1,41,49,2,0,0,0,0,0,0,158,60,1,0,0,0,0,3,115,132,18,0,0,0,0,1,158,74,2,1,0,0,0,6,6,0,0,0,0,0,0,0,35,7,0,0,0,0,0,0,16,14,1,0,0,0,0,0,33,10,0,0,0,0,0,0,4
0.001762057,0.203494448,8.612347151,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,16,170,4,0,0,0,0,0,66,72,9,4,11,10,1,0,9,1,0,0,0,0,0,0,0,161,5,0,0,0,0,0,15,170,81,4,0,0,0,0,43,43,34,22,76,18,0,0,5,2,0,0,0,0,0,0,1,152,2,0,0,0,0,0,48,170,90,9,0,0,0,0,51,15,54,47,90,34,1,0,1,4,0,0,0,0,0,0,0,170,1,0,0,0,0,0,14,170,11,1,0,0,3,5,43,5,6,7,16,24,25,11,12,4
0.002153835,0.304036983,7.050271644,68,25,0,0,0,0,0,0,144,128,7,5,17,17,1,3,20,23,13,10,30,41,18,10,94,27,1,3,13,20,19,10,15,15,0,0,0,0,0,0,105,144,77,3,2,4,0,1,111,144,88,12,7,13,13,28,48,46,13,28,17,24,29,10,0,1,0,0,0,0,0,0,104,47,8,0,0,0,0,5,144,107,5,1,2,7,11,65,28,17,2,2,5,35,52,29,0,0,0,0,0,0,0,0,29,25,0,0,0,0,0,0,144,144,2,0,1,0,1,2,51,116,30,3,1,1,10,16,4
0.002562431,0.430328104,5.644263681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,18,0,0,0,0,0,0,47,66,2,2,3,0,0,3,81,53,15,0,0,0,0,0,0,5,136,3,0,0,1,6,76,143,20,0,0,0,47,82,143,96,2,4,17,2,15,15,18,21,25,3,0,0,0,0,0,0,143,40,0,0,3,7,8,27,116,9,0,0,143,138,16,16,1,0,1,1,59,46,3,1,10,2,0,0,0,0,0,0,143,55,0,0,1,1,0,1,143,25,0,0,132,61,1,2,4,0,0,1,75,77,8,1,4
0.002392293,0.375082008,6.154641685,79,133,28,0,0,0,0,5,176,105,1,1,1,0,0,63,28,13,12,6,11,4,0,17,0,3,4,8,101,37,1,2,121,91,7,0,0,0,0,15,176,144,0,1,5,1,0,17,78,18,27,33,64,5,1,3,12,8,47,43,39,7,3,10,94,0,0,0,0,0,0,30,176,14,0,1,5,2,1,57,85,6,5,18,121,47,3,14,37,9,17,11,31,16,5,16,2,0,0,0,0,0,0,1,38,0,0,0,1,1,0,18,11,0,0,11,51,13,1,10,15,0,0,6,18,3,11,76,4
0.002202147,0.317828908,6.689911998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,1,0,0,0,0,6,34,150,75,3,0,0,0,1,23,36,45,20,34,25,0,0,0,21,0,0,0,0,0,0,26,112,2,1,0,0,0,40,150,150,150,26,0,0,0,14,86,32,150,150,84,19,0,0,0,65,0,0,0,0,0,0,33,150,5,6,4,0,0,2,76,18,84,53,6,1,1,2,10,8,85,150,9,1,0,0,0,4
0.002824591,0.522881888,4.720013593,2,1,0,0,0,0,0,2,109,23,0,0,0,0,0,49,130,27,28,32,0,0,0,40,5,2,21,39,0,0,0,1,20,2,0,0,0,0,0,12,130,11,1,1,4,6,3,130,60,9,48,127,69,56,4,49,0,0,34,103,16,14,0,0,34,6,0,0,0,0,0,3,130,40,0,0,2,8,3,31,77,10,0,5,79,130,9,15,0,0,0,4,52,130,6,2,15,7,0,0,0,0,0,1,130,129,0,0,0,0,0,6,55,123,8,2,24,56,1,2,0,4,4,4,41,130,33,5,4
0.002404868,0.379035542,5.949780659,48,66,0,0,0,0,0,0,106,59,0,1,15,37,6,8,10,0,1,3,19,92,31,24,137,24,12,2,1,3,11,61,72,13,0,0,0,0,0,0,151,21,0,0,3,27,19,49,29,1,4,10,31,135,63,41,14,5,32,26,13,7,21,49,70,3,0,0,0,0,0,0,151,35,0,4,11,5,1,9,61,10,6,47,146,49,3,5,0,1,48,45,31,23,1,1,36,8,0,0,0,0,0,0,151,145,0,0,3,2,0,1,55,78,0,1,57,101,1,1,0,0,0,4,64,73,0,0,4
0.00267064,0.467438957,5.173866555,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,22,160,0,0,0,3,2,2,139,47,0,0,9,122,23,5,40,1,0,0,0,0,0,0,0,148,5,0,0,0,0,0,15,160,66,5,5,7,0,0,59,41,22,9,37,160,7,0,9,2,0,0,0,0,0,0,0,145,5,0,0,0,0,0,33,160,66,8,5,1,0,0,41,22,28,17,63,67,1,0,0,2,0,0,0,0,0,0,0,111,30,0,0,0,0,0,5,160,47,0,1,1,2,1,16,17,2,1,11,48,20,2,6,4
0.00091251,0.054585412,11.54027825,0,0,1,3,0,1,6,0,1,1,5,92,112,35,71,2,12,1,1,23,139,91,139,95,1,0,0,0,4,41,139,110,0,0,1,4,0,0,0,0,31,15,19,139,34,6,2,4,139,31,10,31,12,5,40,86,36,2,1,2,2,16,83,40,0,0,0,1,0,0,0,0,28,3,1,19,20,61,69,30,139,22,5,3,3,11,28,85,40,15,24,5,1,1,0,1,0,0,0,0,0,0,0,0,2,0,11,35,9,27,28,6,29,37,113,42,4,7,12,18,3,39,139,5,0,0,0,0,4
0.001554755,0.158432965,9.337410557,80,3,10,5,0,0,0,131,19,2,19,39,0,0,2,70,7,24,50,42,7,1,1,3,1,5,6,131,108,1,0,0,69,1,1,24,13,8,15,112,16,10,46,131,41,15,10,7,131,52,54,72,51,2,6,15,11,4,1,84,131,12,0,1,3,1,0,9,19,111,106,24,9,2,3,42,49,131,131,12,90,9,2,8,39,26,77,49,6,2,0,4,131,16,0,1,0,1,0,0,0,19,15,0,0,0,0,0,0,16,27,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,4
0.000312309,0.006407435,13.09692748,0,0,0,0,0,0,0,0,3,2,4,5,1,16,17,6,38,4,2,1,0,18,66,136,54,25,2,1,4,4,32,136,0,0,5,6,0,0,0,0,35,40,51,94,8,7,13,14,136,83,17,8,2,5,17,111,42,27,9,14,30,16,14,31,14,1,4,3,2,4,8,18,63,8,9,26,9,12,136,136,136,14,2,3,6,5,63,136,38,4,3,21,83,41,4,16,39,67,7,0,1,25,54,23,136,16,2,0,1,5,41,98,76,57,5,2,3,6,16,62,15,14,4,15,69,50,4,9,4
0.002570545,0.433057759,5.551316241,4,1,0,0,0,0,0,1,75,10,0,0,0,0,0,39,105,17,1,2,8,3,1,83,7,2,1,3,115,47,2,8,2,2,0,0,0,0,0,0,93,48,0,0,0,0,0,4,149,70,1,1,3,1,4,30,10,5,1,1,73,67,12,10,0,1,4,0,0,0,0,0,91,41,37,1,0,0,0,10,149,65,6,0,0,1,15,114,20,3,0,1,62,95,53,42,0,0,22,3,0,0,0,0,20,121,149,18,0,0,0,0,149,149,66,0,0,0,1,8,70,47,2,21,93,16,5,7,4
0.002294482,0.345039129,6.607524586,0,0,0,0,0,0,0,0,80,9,0,0,0,0,0,35,165,26,0,0,0,0,0,106,47,2,1,3,5,1,1,18,1,0,0,0,0,0,0,1,145,26,0,0,0,0,0,36,165,57,0,0,0,0,0,75,35,9,3,9,7,0,0,6,0,0,0,0,0,0,4,42,48,2,0,0,0,0,2,165,150,5,0,1,1,0,3,165,14,1,0,13,14,0,0,11,3,0,0,0,0,0,78,165,4,0,0,0,0,0,25,165,2,0,0,6,11,3,9,85,0,0,0,28,16,0,0,1,4
0.002563774,0.43077912,5.545002338,0,0,0,0,0,0,0,2,1,0,0,0,0,4,24,15,0,0,0,0,0,15,18,1,0,0,0,0,0,1,0,0,25,1,0,0,0,0,0,10,163,5,0,0,8,46,99,136,15,1,0,0,108,173,85,22,0,0,0,0,18,13,0,0,45,2,0,0,0,0,0,3,173,27,1,10,42,14,6,37,63,7,1,58,173,64,6,8,0,0,0,6,52,4,0,0,44,0,0,0,0,0,0,8,173,1,0,5,53,6,0,59,38,1,0,32,173,25,0,8,0,0,0,3,34,2,0,0,4
0.002047568,0.274777124,7.55884391,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,11,180,3,0,0,11,45,22,66,11,0,0,0,36,180,41,7,0,0,0,0,0,0,0,0,128,4,0,0,0,0,0,1,180,16,0,0,5,14,2,8,43,0,0,0,57,121,11,9,0,0,0,0,0,0,0,0,116,7,0,0,0,0,0,3,180,34,0,0,1,2,0,9,68,4,0,0,96,40,1,3,0,0,0,0,0,0,0,0,66,9,0,0,0,0,0,0,180,55,0,0,0,0,0,0,69,11,0,0,56,20,0,1,4
0.002311177,0.35007831,6.138819948,1,0,0,0,0,0,0,2,46,0,0,0,0,0,1,56,57,1,0,1,14,20,10,61,0,2,4,3,22,19,1,0,21,1,0,0,0,0,0,10,127,3,0,0,1,7,22,149,20,0,0,5,105,67,43,101,0,0,0,10,64,15,3,0,37,7,0,0,0,0,0,2,149,62,0,0,2,9,7,42,103,7,0,0,101,149,26,30,0,0,0,1,36,116,56,0,16,3,0,0,0,0,0,0,149,67,1,0,0,0,1,7,149,53,21,38,57,112,16,19,0,0,17,51,64,85,35,0,4
